Gene	LFC	p.value	FDR	B
ENSG00000013016	-0.400071011906173	2.89405057191992e-23	6.0549997077145e-23	Inf
ENSG00000013275	0.563196580941323	1.63399981604855e-66	9.41501327129249e-66	Inf
ENSG00000013288	0.382796694986724	9.47059204297045e-29	2.24385904779758e-28	Inf
ENSG00000013297	-2.85518664139173	7.04788854177081e-137	4.13000561755428e-135	Inf
ENSG00000013306	0.583740241781791	3.61727254982941e-81	3.05998847961606e-80	Inf
ENSG00000013364	0.714691810019467	1.38975765068484e-74	9.84598738913968e-74	Inf
ENSG00000013374	-0.0038959868044269	0.874450724781738	0.881699741587661	-2.00862561364522
ENSG00000013375	0.330314223205749	1.63095129490984e-17	2.9701043083197e-17	Inf
ENSG00000013392	0.0525157477436217	0.240666232156879	0.256755586661654	1.06290033759745
ENSG00000013441	-0.608665531622583	6.50556569110925e-39	1.94733362894711e-38	Inf
ENSG00000013503	0.209881113109076	1.61869431156992e-09	2.39095636959516e-09	19.8515724139925
ENSG00000013523	-0.0372308627755271	0.324699257627618	0.342918427938865	0.650315569703729
ENSG00000013561	0.261508261287977	1.13518533237059e-22	2.34121865214191e-22	Inf
ENSG00000013563	0.0790770542478196	0.00690288885083569	0.00807699379361324	4.810625741504
ENSG00000013573	0.14939889289733	0.0162224070198454	0.0186455268169016	3.96332746455334
ENSG00000013583	0.602049002372915	7.25242633622587e-24	1.53759511924027e-23	Inf
ENSG00000013588	2.17989149179615	2.36374340271981e-81	2.01488939993914e-80	Inf
ENSG00000013619	-1.12634299190451	5.52448145683646e-44	1.87263102122367e-43	Inf
ENSG00000013725	0.323821254441592	1.58245872988584e-14	2.67576024022987e-14	31.2520036361864
ENSG00000013810	1.07077047252199	1.28511191156722e-110	2.47679225140133e-109	Inf
ENSG00000014123	0.20726950501667	5.78657368598479e-11	8.9319470545957e-11	23.1388019502781
ENSG00000014138	0.465171896771021	2.87039371198249e-38	8.45119580700458e-38	Inf
ENSG00000014164	0.641422615361687	1.40579671843958e-80	1.17956531609823e-79	Inf
ENSG00000014216	0.304842765443474	5.14957746756053e-29	1.22630773717458e-28	Inf
ENSG00000014257	-0.155102320875581	0.0698158967823521	0.0772919756790396	2.47972270842282
ENSG00000014641	-0.800165782734102	6.91089990124544e-53	2.89266527387584e-52	Inf
ENSG00000014824	0.488708818240641	2.96283683362349e-52	1.21933751293336e-51	Inf
ENSG00000014914	-0.08403267361929	0.0387047768588713	0.0435252070744545	3.08991419184257
ENSG00000014919	-0.117039650359842	7.4830219572619e-06	9.88945031130467e-06	11.5240321046249
ENSG00000015133	1.09804191494954	1.00587642592242e-66	5.82362215552047e-66	Inf
ENSG00000015153	0.366290544855115	9.59143474555993e-24	2.02636734063983e-23	Inf
ENSG00000015171	0.392139658306844	4.43387245816102e-33	1.15653036510043e-32	Inf
ENSG00000015285	0.109462400272764	1.95149396720245e-06	2.62777222823409e-06	12.8493715044569
ENSG00000015475	-0.0849759873579394	0.00574903465096977	0.00675253814315803	4.99106138388461
ENSG00000015479	0.372201706876316	7.58896076339051e-19	1.42726894606697e-18	Inf
ENSG00000015520	-0.747759319238139	1.14221185942649e-07	1.60042347079758e-07	15.647827227679
ENSG00000015532	0.348463861021585	1.57469366974059e-24	3.38765103683491e-24	Inf
