Gene	LFC	p.value	FDR	B
ENSG00000108518	0.379636054324563	3.42832172092347e-33	1.04246908799677e-32	Inf
ENSG00000108523	-0.247723488634793	1.43473866580089e-14	2.55115570624104e-14	31.2987212607539
ENSG00000108528	-0.329043922937855	1.70921121972631e-22	3.8325520053166e-22	Inf
ENSG00000108551	-2.26560046558185	8.25234687513771e-51	4.36406535150688e-50	Inf
ENSG00000108556	-1.45698462284115	1.49819404842576e-33	4.60693874164319e-33	Inf
ENSG00000108557	0.527711213120067	3.63842483780861e-26	9.04388821955038e-26	Inf
ENSG00000108559	-0.165344789413537	4.32734347196141e-05	5.63153833961242e-05	9.78448650345467
ENSG00000108561	0.104027997133223	0.00322410042509201	0.00385602623969441	5.554254617481
ENSG00000108578	0.219833410972458	0.0113478380929748	0.0131788982233585	4.31587183747833
ENSG00000108582	0.286507509953983	0.00164246091536429	0.00199538184396363	6.2149224712015
ENSG00000108587	0.0482957678877731	0.437991229081135	0.457328311190329	0.171102974219657
ENSG00000108588	0.620855443627904	1.7835769197718e-18	3.55977555664328e-18	Inf
ENSG00000108590	-0.368227181077119	1.40983325394452e-19	2.91513235965614e-19	Inf
ENSG00000108591	-0.511827525370447	1.76312415299228e-36	5.9100182932863e-36	Inf
ENSG00000108592	0.497741344533269	3.93790275925131e-19	8.02551457862623e-19	Inf
ENSG00000108599	-0.493819749600282	9.4886025243213e-20	1.97438230214242e-19	Inf
ENSG00000108604	0.525004733676266	6.99167909409719e-18	1.36901465378737e-17	Inf
ENSG00000108622	-1.80079443227318	6.6705692888521e-109	3.02664012184468e-107	Inf
ENSG00000108639	0.885460218597515	1.07398224719281e-48	5.25695605203543e-48	Inf
ENSG00000108641	-0.380245697254087	1.92092189487107e-08	2.81382689063495e-08	17.3861352751084
ENSG00000108651	0.169534525017103	0.00520695865407217	0.00616184445744751	5.08319821437693
ENSG00000108654	-0.412461889392122	1.60427687465046e-11	2.59676845042393e-11	24.3741687185504
ENSG00000108666	-0.189517403394773	0.0119931569878609	0.0139138308947017	4.260860369566
ENSG00000108669	0.322028378102918	4.874001104571e-13	8.29370938015055e-13	27.8181502915494
ENSG00000108671	0.896909990372594	3.0515400884383e-26	7.60075567717364e-26	Inf
ENSG00000108679	-0.11267472916573	0.0697473857479409	0.0772515810618072	2.48028924609692
ENSG00000108733	-0.848509891345696	6.94965325216188e-29	1.87421802071532e-28	Inf
ENSG00000108759	-1.03947057314995	7.74021188477098e-09	1.15081486204597e-08	18.2802104621884
ENSG00000108771	-0.143873186290145	0.00523279395717151	0.0061914051938282	5.07838255631217
ENSG00000108773	-0.781352843805119	8.18340912633164e-38	2.85344889651949e-37	Inf
ENSG00000108774	0.114409262169663	0.00314795578394795	0.00376744766139099	5.57758295732508
ENSG00000108784	-0.481696704440118	6.74571733959599e-23	1.529649267951e-22	Inf
ENSG00000108786	-0.724639594666111	5.1224491670432e-12	8.41665674239792e-12	25.5008018898334
ENSG00000108788	-0.604040248923504	2.04192234110062e-35	6.61032967235303e-35	Inf
ENSG00000108797	-0.689075675236362	1.48622412816404e-40	5.66542218357816e-40	Inf
ENSG00000108798	-0.110087910369418	0.000128803154096651	0.000164632360684823	8.71163104115717
ENSG00000108799	-1.93147450182075	6.35084907441632e-136	1.35179690445738e-133	Inf
ENSG00000108813	0.942989680169491	1.06410814341837e-09	1.62845223808812e-09	20.2356358041517
ENSG00000108819	0.692482345189423	9.35405411808816e-22	2.05479707550779e-21	Inf
ENSG00000108821	2.12776047970783	4.74171674097594e-56	3.00752007488544e-55	Inf
ENSG00000108826	0.780929480902186	1.05354538423528e-26	2.66404889787237e-26	Inf
ENSG00000108828	-0.714367587644548	2.8265528615689e-34	8.8649027342033e-34	Inf
ENSG00000108829	1.53761391939879	6.25215589701631e-58	4.20314465645212e-57	Inf
ENSG00000108830	-2.39166831752034	1.29327552422122e-56	8.38659047382521e-56	Inf
ENSG00000108839	-1.34312089589003	4.97722482551282e-52	2.74963176047605e-51	Inf
ENSG00000108840	-1.05514172632205	2.42177752017579e-80	3.63241531886263e-79	Inf
ENSG00000108846	0.543904270439604	1.08973142293082e-05	1.45478441389972e-05	11.138053196515
ENSG00000108848	0.107663712235681	0.0836651570191056	0.0921309709901502	2.28788896460545
ENSG00000108852	-1.2031901941433	1.3673476451947e-32	4.08735849164562e-32	Inf
ENSG00000108854	0.0374575299204752	0.473811619672152	0.493129314958994	0.0274844701718076
ENSG00000108861	-0.775081075126614	2.8894908201978e-59	2.03614849715399e-58	Inf
ENSG00000108883	0.157844271525347	6.43032378313001e-08	9.26647813988687e-08	16.1942772640306
ENSG00000108924	-4.28823393595936	3.57781038783415e-87	6.96038004751498e-86	Inf
ENSG00000108946	-0.186355289391377	0.000446330575235485	0.000556960836792689	7.49245851547648
ENSG00000108947	-2.50105390879884	7.29463340941817e-73	8.33985181421158e-72	Inf
ENSG00000108950	-0.901005107165862	1.38924960569942e-30	3.92198143025032e-30	Inf
ENSG00000108953	0.0367843265697253	0.305628766977312	0.323037153003477	0.739849051137459
ENSG00000108960	-2.04026360758141	2.26548132040699e-51	1.22398568986826e-50	Inf
ENSG00000108961	-1.04325623750781	8.37538855167409e-71	8.86798638602274e-70	Inf
ENSG00000108963	-0.47999791360864	2.40838565900794e-33	7.36353486026212e-33	Inf
ENSG00000108984	-1.35440228368461	3.50389971374294e-24	8.21835107060691e-24	Inf
ENSG00000109016	-0.264599557252032	2.18997208894526e-05	2.88475209459352e-05	10.4534576498503
ENSG00000109046	-0.873209640019304	6.81383283901623e-30	1.88572498110748e-29	Inf
ENSG00000109062	1.72840181497037	1.58680047248494e-67	1.47795045294382e-66	Inf
ENSG00000109063	-1.5192664451298	2.05646209873961e-67	1.91170407303513e-66	Inf
ENSG00000109065	0.165633915590287	0.000185390225509071	0.000235297976501078	8.35442253625975
ENSG00000109066	0.699964799339432	6.78479817633129e-43	2.76239574695412e-42	Inf
ENSG00000109072	-1.13915802434281	1.98158808035583e-13	3.41162196682172e-13	28.7063910075463
ENSG00000109079	0.0155000370806543	0.787584156109904	0.798675336336772	-1.37803567862373
ENSG00000109083	0.295219987750311	5.95070793406774e-07	8.30894719638206e-07	14.0007619104573
ENSG00000109084	1.51145146774048	1.24451076356948e-38	4.46420044409036e-38	Inf
ENSG00000109089	0.986357138763205	3.1254096297482e-40	1.18081908068325e-39	Inf
ENSG00000109099	-1.13753058936881	9.72574549395446e-56	6.10188297700463e-55	Inf
ENSG00000109101	-1.01975408784127	2.32226384895203e-10	3.62632937207161e-10	21.7376300224443
ENSG00000109103	-0.102160194232669	0.121566716693312	0.132416966994205	1.87975543772553
ENSG00000109107	-2.21916572015003	3.00310110727773e-49	1.49627832794278e-48	Inf
ENSG00000109111	0.176314064171248	0.00197045889615804	0.00238365416322536	6.03673410647387
ENSG00000109113	-0.473140634867567	2.0436766935241e-08	2.99091774136177e-08	17.3251004350064
ENSG00000109118	0.415486123571318	1.24384143516748e-10	1.95922961504125e-10	22.3532996739308
ENSG00000109133	0.551484099544142	2.81705389444523e-33	8.60030332592287e-33	Inf
ENSG00000109163	0.0204782420189474	0.848555785230244	0.857262262540835	-1.79273495311649
ENSG00000109171	0.0852741710597993	0.0528400088901877	0.0589855228039933	2.76966648677991
ENSG00000109180	-0.0251730847630225	0.512033247101004	0.530886047173348	-0.123701689071586
ENSG00000109184	-0.333873034529541	6.65619814278013e-17	1.26283670099095e-16	36.7368005696771
ENSG00000109189	0.224403370131585	3.88304199994167e-08	5.6411873840365e-08	16.6905861151307
ENSG00000109220	-0.23941830969276	1.23466759274365e-09	1.88567887911487e-09	20.0889779541623
ENSG00000109270	-0.354801130893089	2.979851708108e-20	6.28173224922155e-20	Inf
ENSG00000109320	0.085032494851665	0.0618537756925899	0.0687243071600942	2.60645240627673
ENSG00000109323	0.410791937686891	5.97211640796984e-09	8.91046416750392e-09	18.5360394953952
ENSG00000109332	-0.161325830880296	3.55274700960272e-05	4.63850443956248e-05	9.97848708362857
ENSG00000109381	-0.0445558969353956	0.132547675249076	0.143987920410922	1.78255507768955
ENSG00000109390	0.204448938501962	1.39739130253222e-06	1.92517054186668e-06	13.1604940757959
ENSG00000109436	-0.00585843143329107	0.936619860399532	0.940453406827807	-2.75960302203113
ENSG00000109445	-0.491456167005715	4.63704981048114e-27	1.18476008750051e-26	Inf
ENSG00000109452	0.0428333278562808	0.598152566757537	0.615677730852553	-0.471242219242911
ENSG00000109458	-0.248477346410484	5.01309104888432e-06	6.77556072850421e-06	11.9021816546886
ENSG00000109466	-0.310879548492779	1.34663606531849e-05	1.79081315779308e-05	10.9302377618792
ENSG00000109472	-1.03360886729724	1.59684248008266e-22	3.58558766005529e-22	Inf
ENSG00000109475	-1.22045676522718	1.68722913940821e-72	1.89898558038837e-71	Inf
ENSG00000109501	0.220070931315734	3.51840620577453e-05	4.59532678418883e-05	9.98783964002596
ENSG00000109519	-0.118680554714998	0.000402336113006355	0.000503059165484968	7.59429958382098
ENSG00000109534	0.00035103388453929	0.993791487474591	0.994134908404674	-5.13285482092828
ENSG00000109536	-0.2420591364993	3.00595906745094e-07	4.23067401227975e-07	14.6757339065736
ENSG00000109572	0.420343781278238	2.79130972731578e-19	5.71287004993899e-19	Inf
ENSG00000109576	0.1094376160368	0.406315832222691	0.425482228012678	0.300307851675727
ENSG00000109586	2.49900293611184	2.72397937139527e-88	5.53264846284443e-87	Inf
ENSG00000109606	0.632139613384639	2.09163250217232e-44	8.96750261742957e-44	Inf
ENSG00000109610	-2.84415877710577	1.70661748161068e-86	3.25449030682912e-85	Inf
ENSG00000109618	-0.541324308603231	2.57505905270494e-34	8.08490341189833e-34	Inf
ENSG00000109625	-0.80491763679494	5.37416747179985e-11	8.56953839229162e-11	23.1802226707929
ENSG00000109654	-1.80778117813426	1.06917917177465e-59	7.66483374555041e-59	Inf
ENSG00000109667	-0.526785438548813	1.73652406992207e-22	3.89258934304663e-22	Inf
ENSG00000109670	-0.524745988032238	1.19191842456067e-23	2.7572042955236e-23	Inf
ENSG00000109674	4.03438787100455	1.02933887765536e-120	7.80034079328992e-119	Inf
ENSG00000109680	0.0972314502654727	0.00602436564120145	0.00710533476945484	4.93977870322273
ENSG00000109685	0.913902184375319	1.19267837526108e-75	1.49461703926658e-74	Inf
ENSG00000109686	-1.80583934684861	4.2591780821123e-97	1.20923170838188e-95	Inf
ENSG00000109689	-0.167196858228916	0.000155840400483716	0.000198489436518946	8.52457616664439
ENSG00000109736	0.189599984422525	4.28780442069354e-05	5.58209041060607e-05	9.793306310713
ENSG00000109738	-1.40735531622607	2.22010631157666e-34	6.98865131660733e-34	Inf
ENSG00000109743	-1.14216265689474	5.89427540303191e-59	4.10952515334701e-58	Inf
ENSG00000109756	-0.579612976212775	5.34213416268246e-39	1.94032747479714e-38	Inf
ENSG00000109762	0.535741898317754	7.68737702504434e-16	1.41705419078568e-15	34.1718512122156
ENSG00000109771	-0.585514318264772	6.04010274715722e-25	1.44838381647372e-24	Inf
ENSG00000109775	-0.811115428885304	4.25873046356217e-49	2.11026582436148e-48	Inf
ENSG00000109787	-0.475736348165232	2.89810173111815e-25	7.01574250814586e-25	Inf
ENSG00000109790	-0.854559538524972	5.8834527841361e-35	1.8840065397696e-34	Inf
ENSG00000109794	-2.74178125628788	1.28677142004957e-94	3.31991613793183e-93	Inf
ENSG00000109805	3.61748786951805	9.66954979240491e-144	4.10491163510378e-141	Inf
ENSG00000109814	0.698792952277287	8.16522840974717e-17	1.54468064308823e-16	36.7368005696771
ENSG00000109832	-2.32305269636982	2.25487384396112e-59	1.59828814973033e-58	Inf
ENSG00000109854	0.456410881092707	1.42065114689727e-07	2.02307208777953e-07	15.413478257076
ENSG00000109861	0.0397351191510773	0.534826749773817	0.55368588629041	-0.215574538738471
ENSG00000109881	0.195910224813255	0.00684437710564099	0.00805214291043223	4.81373228642638
ENSG00000109906	-4.6050677430053	2.62788441283372e-75	3.23986362788375e-74	Inf
ENSG00000109911	0.516787465187014	1.47695965878745e-28	3.93620219136248e-28	Inf
ENSG00000109917	-0.168018328592303	1.75985710718338e-05	2.33005596134031e-05	10.6670098791068
ENSG00000109919	0.713518612365431	2.01229450219642e-44	8.63246906484616e-44	Inf
ENSG00000109920	-0.449008941950987	1.00399287223475e-29	2.76954313564432e-29	Inf
ENSG00000109927	-0.511427930321693	1.03255540944232e-13	1.78977183900859e-13	29.3515696466103
ENSG00000109929	-0.67055574500591	7.8944175657438e-13	1.33361110932045e-12	27.3431391405725
ENSG00000109943	0.559252498315026	8.95542332090302e-13	1.51002792575431e-12	27.2189019712428
ENSG00000109944	-1.35164152674764	6.28582729423535e-32	1.84284108277826e-31	Inf
ENSG00000109971	0.538941477067292	7.4146592606335e-16	1.36747933407759e-15	34.2518939198891
ENSG00000110002	-1.31480547469762	1.4546350341041e-27	3.76846026196934e-27	Inf
ENSG00000110011	-0.355510335935297	1.88237790583074e-18	3.75438029612706e-18	Inf
ENSG00000110013	-0.80892738521655	4.92682284727783e-16	9.12953960971698e-16	34.6573590279973
ENSG00000110025	-1.14868719136634	4.00351148357453e-56	2.54264261576383e-55	Inf
ENSG00000110031	0.826739334106268	9.23308450981258e-25	2.20382033632961e-24	Inf
ENSG00000110042	-0.149875032045565	0.0923095439786931	0.101372408159909	2.18206775627655
ENSG00000110046	-0.261425360119019	3.23823347877421e-12	5.3547573828148e-12	25.9530433228407
ENSG00000110047	0.27171392800922	2.82514836513184e-11	4.5439712675762e-11	23.8146335557582
ENSG00000110048	0.0348620875720239	0.265244841885744	0.281710730954964	0.935991601877879
ENSG00000110057	0.510717530360891	3.95190770023192e-15	7.14195430804804e-15	32.5779174863174
ENSG00000110060	-0.315151679284989	5.30162147487533e-12	8.70611177982136e-12	25.4669917978453
ENSG00000110063	0.371910596205931	1.53775820564135e-18	3.07466670375092e-18	Inf
ENSG00000110066	-0.0869966737486474	0.0865862891177239	0.095231759018992	2.25136533428533
ENSG00000110074	0.0695383911561491	0.0942752076305225	0.103436882598862	2.15960709808609
ENSG00000110075	0.509184436733214	2.09813495536987e-21	4.57355502169028e-21	Inf
ENSG00000110076	-0.541127359406185	5.3111145952385e-12	8.72071158837005e-12	25.4653226568104
ENSG00000110077	-0.495299225549279	1.22518153793288e-23	2.83233949529477e-23	Inf
ENSG00000110080	0.648656233816099	1.87003144262565e-18	3.73026944605343e-18	Inf
ENSG00000110090	0.29534292431842	1.84011930577944e-05	2.43365194004493e-05	10.6235081429733
ENSG00000110092	-0.178276975591799	0.0583920357705685	0.0649877989806389	2.666360034136
ENSG00000110104	0.108606900065392	0.0128325963687774	0.0148591199873348	4.19417083903566
ENSG00000110107	0.386002670206909	9.74280216987891e-22	2.13986826414002e-21	Inf
ENSG00000110108	-0.421869498233258	1.6146937388654e-23	3.72210179588115e-23	Inf
ENSG00000110171	0.962587755121379	3.66054956384414e-58	2.48046790201686e-57	Inf
ENSG00000110172	0.454831495511403	3.84757825817156e-13	6.56487654235238e-13	28.0518919738556
ENSG00000110195	-4.36323853336271	4.22667237881131e-60	3.06343795748197e-59	Inf
ENSG00000110200	0.0933150454748753	0.0460270004389318	0.0515950127287097	2.91135659752132
ENSG00000110218	0.689215876654985	1.04307225112592e-34	3.31374621659275e-34	Inf
ENSG00000110237	-0.533866330409653	8.90597837063561e-31	2.52557074719004e-30	Inf
ENSG00000110274	-0.234942589371855	2.70217253626156e-12	4.48061006871919e-12	26.1312556504468
ENSG00000110315	-0.500783979260236	2.22120954578332e-13	3.81690454299748e-13	28.5941553837339
ENSG00000110318	-1.70321143450283	1.39860697803274e-57	9.32447600186362e-57	Inf
ENSG00000110321	0.52629194423135	1.92721069142956e-20	4.08889585865604e-20	Inf
ENSG00000110324	-0.297013451956848	8.55281280400687e-17	1.61694634959764e-16	36.7368005696771
ENSG00000110328	0.463845545304509	3.46637284836261e-11	5.55987152118799e-11	23.6128604359509
ENSG00000110330	-0.528580174188849	1.23499515296203e-34	3.91316108668399e-34	Inf
ENSG00000110344	-0.366516247409424	1.23074822506751e-17	2.39304806684943e-17	Inf
ENSG00000110367	-0.0736139876164392	0.012970667889688	0.015015392068731	4.18355020168629
ENSG00000110375	0.805554846078557	4.7768981058507e-11	7.62975316531484e-11	23.2963806308485
ENSG00000110395	-0.522622738812914	3.84150449511019e-33	1.16663734918642e-32	Inf
ENSG00000110400	0.170623014255785	0.00176952074871343	0.00214578110898778	6.14210355291974
ENSG00000110422	-0.983433665449008	1.08523275835088e-55	6.78809807449035e-55	Inf
ENSG00000110427	0.925172896070289	2.92779255549986e-18	5.80187150168468e-18	Inf
ENSG00000110429	-0.284313004195206	4.13898972235412e-07	5.8044508517928e-07	14.3594700589444
ENSG00000110435	0.59844627004903	2.14668212443012e-26	5.36448153815636e-26	Inf
ENSG00000110442	-0.173478165045004	2.92637340150996e-05	3.83488715377594e-05	10.168747106329
ENSG00000110446	0.581161058607323	2.84291359445235e-33	8.67742120752917e-33	Inf
ENSG00000110448	0.46978754602309	1.7795039464521e-16	3.33677161820803e-16	35.638188281009
ENSG00000110455	-1.44690678217857	2.57412130396045e-66	2.28856460402479e-65	Inf
ENSG00000110492	0.932858085046943	7.97531140429182e-22	1.75592724772923e-21	Inf
ENSG00000110497	0.463077942114543	7.21614588687768e-24	1.67920410878887e-23	Inf
ENSG00000110514	-0.0956450435747263	0.00184274613035129	0.00223289305070779	6.10222181248881
ENSG00000110536	-0.186163708898627	4.54213126329278e-05	5.90787274486878e-05	9.73658055952042
ENSG00000110583	0.18732742261905	5.9239088604081e-06	7.9872060405726e-06	11.7376615541336
ENSG00000110619	0.440450655549392	1.67566788293113e-23	3.8608113558652e-23	Inf
ENSG00000110628	0.331063338821272	4.00460287017952e-10	6.20584817376642e-10	21.2003588467289
ENSG00000110651	-0.816014819558726	7.71212042897695e-66	6.74065405126886e-65	Inf
ENSG00000110660	1.19983670931944	3.70927784616743e-36	1.22912288336601e-35	Inf
ENSG00000110665	-1.51642896786007	9.43739749250874e-48	4.49479734473746e-47	Inf
ENSG00000110696	0.274897781222964	1.23401576474106e-11	2.00416788362456e-11	24.6332092552839
ENSG00000110697	0.377385803589372	1.84116492568945e-09	2.79515640176516e-09	19.6953777578623
ENSG00000110700	-0.679299780981566	1.31570318450287e-50	6.90481794506691e-50	Inf
ENSG00000110711	-0.0608785547528396	0.160738040982605	0.173414671932913	1.56161747819253
ENSG00000110713	0.17906747475726	1.58036767869522e-07	2.24719931048577e-07	15.3084107364934
ENSG00000110717	0.594863405664789	1.0680951260653e-28	2.86024215627552e-28	Inf
ENSG00000110719	0.304636232748551	4.00461010570239e-09	6.0121073197735e-09	18.9294905003369
ENSG00000110721	0.114334200345522	0.137495541530416	0.149194877285496	1.74092975173142
ENSG00000110723	0.320208779345162	1.47679209444717e-05	1.96065616747565e-05	10.8396266616751
ENSG00000110756	-0.913759530836074	4.02183741003384e-62	3.14150429966702e-61	Inf
ENSG00000110768	-0.44979335778935	1.46811765691785e-27	3.80202808485042e-27	Inf
ENSG00000110799	-1.58536949726486	1.51739808541615e-94	3.90797506909491e-93	Inf
ENSG00000110801	0.195149698474503	9.42623018121035e-09	1.39675732640089e-08	18.0865273792489
ENSG00000110811	0.426695108712792	1.43261100959929e-11	2.32305755690568e-11	24.4855538138132
ENSG00000110841	-0.209779514396158	8.03264409627867e-06	1.0782202601274e-05	11.4376029081521
ENSG00000110844	0.034730125376968	0.371918446126836	0.390394342536792	0.445654921963826
ENSG00000110848	-0.985510504561969	3.14726598149698e-26	7.83649196906713e-26	Inf
ENSG00000110851	0.0343656699949348	0.341058786065647	0.359330679102793	0.578270367541064
ENSG00000110852	-0.654348479252927	2.23529570613197e-44	9.5805952178129e-44	Inf
ENSG00000110871	0.0668468448692104	0.0588103548268736	0.0654282148934795	2.65913485472103
ENSG00000110876	0.182802876354063	4.45012398630727e-06	6.02874340863079e-06	12.0189659301294
ENSG00000110880	-0.116764035946058	0.00202420665356333	0.00244703642392681	6.01042757418596
ENSG00000110881	-0.460659150173454	1.1879074434375e-07	1.69480259598959e-07	15.5905292099402
ENSG00000110888	-0.696329931398779	3.58518595794699e-38	1.26565808671524e-37	Inf
ENSG00000110900	-1.64511264534533	2.36560705356455e-65	2.02962634815017e-64	Inf
ENSG00000110906	-0.61588091004135	1.94606764756648e-55	1.2063119113866e-54	Inf
ENSG00000110911	-0.00267169620253417	0.951951383012753	0.954986437325103	-3.05473330148994
ENSG00000110917	-0.169014252004309	1.25545617514009e-05	1.67186242331196e-05	10.9989705176363
ENSG00000110921	0.502348768453683	7.86554669714418e-19	1.5911379859464e-18	Inf
ENSG00000110925	0.229685138226246	2.45682359809595e-10	3.83190353004749e-10	21.682489204616
ENSG00000110931	-0.272738368849879	2.46498712926114e-17	4.74192234302575e-17	Inf
ENSG00000110934	0.266653019217736	6.83810741873735e-06	9.19583450513838e-06	11.5967507517498
ENSG00000110944	0.215923863288195	0.00407562939376181	0.00484881307293346	5.32416072450765
ENSG00000110955	0.141027532733019	0.000386678401872519	0.000483815974127147	7.6333220092438
ENSG00000110958	0.424806454563718	2.36888721160514e-30	6.64610845140005e-30	Inf
ENSG00000110987	-0.118538294499549	0.0148780245889151	0.0171753491705182	4.04695555451361
ENSG00000111011	-0.125592090168836	3.19195192662583e-05	4.17686576132196e-05	10.0833225480241
ENSG00000111012	0.97925478480766	1.16337561471918e-18	2.33870814547853e-18	Inf
ENSG00000111052	-0.661568200520904	4.21328221372794e-07	5.9074926631307e-07	14.3418735721406
ENSG00000111057	2.12782045184187	2.86716823505342e-87	5.60045789934725e-86	Inf
ENSG00000111077	-2.23379576728274	8.01186272129405e-117	5.17695093875045e-115	Inf
ENSG00000111087	-2.03252429689329	7.5201162298849e-49	3.70351011607193e-48	Inf
ENSG00000111110	1.11125305271083	3.37235707769249e-23	7.71479316303478e-23	Inf
ENSG00000111142	0.0297403723725313	0.441785745724463	0.461190543354913	0.155550711940398
ENSG00000111144	-0.369925627788757	6.27746398375422e-13	1.06468260722825e-12	27.5683244017986
ENSG00000111145	-0.79940812593989	1.11347891315439e-55	6.95876243048212e-55	Inf
ENSG00000111181	0.070444906667266	0.490651475009088	0.509519977707099	-0.0380845134047351
ENSG00000111186	-0.751672877835666	3.49497800292297e-19	7.13186403698113e-19	Inf
ENSG00000111196	0.680764037042462	2.40335630919868e-40	9.10394640652751e-40	Inf
ENSG00000111199	-0.643433835572364	1.5958692314912e-14	2.83349009526541e-14	31.1955370245186
ENSG00000111203	-0.703841064506784	5.22763726008696e-59	3.65530539625597e-58	Inf
ENSG00000111206	3.26630668541136	2.51404900483291e-138	7.42619291754114e-136	Inf
ENSG00000111224	-0.427957489993249	3.48300358332949e-18	6.88984472667911e-18	Inf
ENSG00000111229	0.506135300575869	6.26504701772351e-46	2.81441001038268e-45	Inf
ENSG00000111231	-0.431138792587918	1.37988735581087e-25	3.37373134932543e-25	Inf
ENSG00000111237	-0.0970381319542573	0.00224427221105127	0.00270612546535283	5.90952759105182
ENSG00000111247	2.27031601047027	1.08858986031363e-122	9.32322463797601e-121	Inf
ENSG00000111252	-0.492335482952106	5.19536652694188e-53	2.96521037503773e-52	Inf
ENSG00000111254	-1.03332757459375	5.53120685825721e-22	1.22376472128424e-21	Inf
ENSG00000111261	-0.14939520565961	0.0427237699362259	0.0479710031136128	2.98799876667663
ENSG00000111266	0.0464597785688191	0.4197465887515	0.439038309408094	0.245065941041732
ENSG00000111269	-1.18076530900356	1.01767431998787e-100	3.23732266098998e-99	Inf
ENSG00000111271	-0.0147893958873959	0.738746699019855	0.752312651911165	-1.11098474043293
ENSG00000111275	-1.54068598446369	2.2817319880978e-45	1.00934562334131e-44	Inf
ENSG00000111276	-0.713733928374399	3.32373706341125e-24	7.80336906014832e-24	Inf
ENSG00000111291	-0.0944843639241414	0.472756163386595	0.49210159718501	0.0315962396002643
ENSG00000111300	0.298542666049217	1.05558839762157e-14	1.88415174092671e-14	31.6010021326268
ENSG00000111319	0.388013160981392	0.000196454252658997	0.000249143858143023	8.29723090988327
ENSG00000111321	-0.0440521245108319	0.286755646723881	0.303776713070442	0.829377488385679
ENSG00000111325	-0.0309948943274774	0.585554403868985	0.60348294229562	-0.419998714666299
ENSG00000111328	0.234540332969342	5.37027571195211e-06	7.25493472604022e-06	11.8338214138011
ENSG00000111331	1.30216649634373	3.45366530260963e-67	3.18194472246797e-66	Inf
ENSG00000111335	1.59763531152263	1.01287336764638e-65	8.81559177589519e-65	Inf
ENSG00000111339	-3.36077991424	2.39119511253648e-71	2.57899836504121e-70	Inf
ENSG00000111341	-2.34011160257308	4.80787770879932e-40	1.801429509634e-39	Inf
ENSG00000111344	0.0942444411606671	0.492432977921957	0.511296622843788	-0.04519418228387
ENSG00000111348	0.436944619954484	2.86969416497882e-07	4.0420351638676e-07	14.7213469280701
ENSG00000111358	-0.0167922364453009	0.663100368080949	0.678571459813607	-0.747214545069217
ENSG00000111361	-0.304130770316872	7.43626329959815e-27	1.8892833947408e-26	Inf
ENSG00000111364	0.0715456185965076	0.064412926719847	0.0714908903721391	2.56401015766752
ENSG00000111371	1.27252523135856	7.69328337821832e-44	3.23135762090342e-43	Inf
ENSG00000111405	-2.37747762294493	9.36449094826254e-48	4.46154186916234e-47	Inf
ENSG00000111412	0.505879507389391	4.17903574935871e-24	9.77968689348713e-24	Inf
ENSG00000111424	1.09782634603001	1.36858435305237e-48	6.67121193996683e-48	Inf
ENSG00000111432	-1.39341716904682	4.57921581822412e-23	1.04426610608123e-22	Inf
ENSG00000111445	0.403832004190894	2.9808574019251e-25	7.21366494490283e-25	Inf
ENSG00000111450	-0.359614265298923	2.04805949354503e-14	3.62790516577785e-14	30.9468403987798
ENSG00000111452	-2.50767701968753	1.09283770271778e-59	7.83056084610752e-59	Inf
ENSG00000111481	0.422162978420206	4.20279363636784e-40	1.57880184512816e-39	Inf
ENSG00000111490	1.81549495344799	9.44237227332029e-49	4.63284394183179e-48	Inf
ENSG00000111530	0.671032762833908	4.19613115248606e-31	1.2026693524967e-30	Inf
ENSG00000111537	0.800769309600463	1.37677778502899e-09	2.09873424544598e-09	19.9819313873185
ENSG00000111540	-0.146294969294521	5.96621669495322e-08	8.61139015185011e-08	16.2675948940683
ENSG00000111554	-0.269661086853097	1.91293242937986e-09	2.90106705603983e-09	19.6581872153326
ENSG00000111581	0.397907797456483	8.78642103324913e-15	1.5719982451823e-14	31.7809735120758
ENSG00000111596	0.611648791606098	9.11472748549128e-26	2.23907952520368e-25	Inf
ENSG00000111602	1.57430594285896	5.06546557473121e-116	3.08056927431343e-114	Inf
ENSG00000111605	0.475295265655896	1.53187653483672e-30	4.32210155267575e-30	Inf
ENSG00000111615	-0.492575402605514	5.73380427129401e-28	1.499658168101e-27	Inf
ENSG00000111639	0.523754212846739	1.00261577244885e-37	3.48842805058286e-37	Inf
ENSG00000111640	0.651333189538373	2.88486552445135e-29	7.8680127380646e-29	Inf
ENSG00000111641	0.609115563312019	9.51398691205495e-41	3.65654398738936e-40	Inf
ENSG00000111642	0.385910793086809	2.47133098649236e-38	8.77361900870504e-38	Inf
ENSG00000111644	0.0491136998906729	0.568998394056137	0.587381980997684	-0.353153070904033
ENSG00000111647	0.421271371289385	5.19287257646749e-22	1.14978794051997e-21	Inf
ENSG00000111652	-0.00988267501865459	0.713297297725598	0.727419508721222	-0.981569400664941
ENSG00000111653	-0.628307689987543	2.34388819704218e-51	1.26540237836585e-50	Inf
ENSG00000111664	-0.923450408798451	4.7241525484071e-18	9.31064596754417e-18	Inf
ENSG00000111665	2.48082854337119	3.98729090273693e-126	3.95288003604208e-124	Inf
ENSG00000111666	-1.62142659023278	5.34406621357127e-45	2.33263010781757e-44	Inf
ENSG00000111667	0.533211130052367	4.77176929798344e-43	1.95656058977372e-42	Inf
